거래일자,지역,연료원, 발전량(MWh) 
2022-05-01,충청북도,유류,0
2022-05-02,강원도,LNG,5403
2022-05-02,강원도,석탄,35365
2022-05-02,경기도,LNG,180149
2022-05-02,경기도,석탄,1201
2022-05-02,경기도,유류,0
2022-05-02,경상남도,석탄,114791
2022-05-02,경상남도,유류,141
2022-05-02,경상북도,LNG,3717
2022-05-02,경상북도,석탄,2589
2022-05-02,광주시,LNG,883
2022-05-02,대구시,LNG,5555
2022-05-02,대구시,석탄,5
2022-05-02,대구시,유류,0
2022-05-02,대전시,LNG,291
2022-05-02,부산시,LNG,20628
2022-05-02,부산시,석탄,104
2022-05-02,서울시,LNG,7001
2022-05-02,세종시,LNG,10449
2022-05-02,울산시,LNG,19484
2022-05-02,인천시,LNG,60622
2022-05-02,인천시,석탄,71318
2022-05-02,전라남도,LNG,32004
2022-05-02,전라남도,석탄,9472
2022-05-02,전라북도,LNG,0
2022-05-02,전라북도,석탄,9860
2022-05-02,전라북도,유류,281
2022-05-02,제주도,LNG,1950
2022-05-02,제주도,유류,364
2022-05-02,충청남도,LNG,20712
2022-05-02,충청남도,석탄,195130
2022-05-02,충청남도,유류,0
2022-05-02,충청북도,유류,68
2022-05-03,강원도,LNG,3346
2022-05-03,강원도,석탄,33566
2022-05-03,경기도,LNG,197951
2022-05-03,경기도,석탄,1341
2022-05-03,경기도,유류,0
2022-05-03,경상남도,석탄,118424
2022-05-03,경상남도,유류,194
2022-05-03,경상북도,LNG,2895
2022-05-03,경상북도,석탄,2582
2022-05-03,광주시,LNG,1193
2022-05-03,대구시,LNG,5840
2022-05-03,대구시,석탄,0
2022-05-03,대구시,유류,117
2022-05-03,대전시,LNG,495
2022-05-03,부산시,LNG,26673
2022-05-03,부산시,석탄,119
2022-05-03,서울시,LNG,7059
2022-05-03,세종시,LNG,10858
2022-05-03,울산시,LNG,21643
2022-05-03,인천시,LNG,55232
2022-05-03,인천시,석탄,72948
2022-05-03,전라남도,LNG,34661
2022-05-03,전라남도,석탄,9511
2022-05-03,전라북도,LNG,0
2022-05-03,전라북도,석탄,9618
2022-05-03,전라북도,유류,239
2022-05-03,제주도,LNG,2762
2022-05-03,제주도,유류,397
2022-05-03,충청남도,LNG,26906
2022-05-03,충청남도,석탄,204167
2022-05-03,충청남도,유류,0
2022-05-03,충청북도,유류,98
2022-05-04,강원도,LNG,2301
2022-05-04,강원도,석탄,34192
2022-05-04,경기도,LNG,199308
2022-05-04,경기도,석탄,1336
2022-05-04,경기도,유류,0
2022-05-04,경상남도,석탄,101744
2022-05-04,경상남도,유류,214
2022-05-04,경상북도,LNG,5442
2022-05-04,경상북도,석탄,2559
2022-05-04,광주시,LNG,996
2022-05-04,대구시,LNG,5671
2022-05-04,대구시,석탄,0
2022-05-04,대구시,유류,0
2022-05-04,대전시,LNG,282
2022-05-04,부산시,LNG,19116
2022-05-04,부산시,석탄,111
2022-05-04,서울시,LNG,7202
2022-05-04,세종시,LNG,11253
2022-05-04,울산시,LNG,21080
2022-05-04,인천시,LNG,61541
2022-05-04,인천시,석탄,72682
2022-05-04,전라남도,LNG,24736
2022-05-04,전라남도,석탄,9511
2022-05-04,전라북도,LNG,0
2022-05-04,전라북도,석탄,9461
2022-05-04,전라북도,유류,239
2022-05-04,제주도,LNG,2857
2022-05-04,제주도,유류,234
2022-05-04,충청남도,LNG,27701
2022-05-04,충청남도,석탄,213676
2022-05-04,충청남도,유류,0
2022-05-04,충청북도,유류,343
2022-05-05,강원도,LNG,2435
2022-05-05,강원도,석탄,34337
2022-05-05,경기도,LNG,181890
2022-05-05,경기도,석탄,1194
2022-05-05,경기도,유류,0
2022-05-05,경상남도,석탄,77609
2022-05-05,경상남도,유류,243
2022-05-05,경상북도,LNG,5924
2022-05-05,경상북도,석탄,2560
2022-05-05,광주시,LNG,0
2022-05-05,대구시,LNG,6223
2022-05-05,대구시,석탄,0
2022-05-05,대구시,유류,0
2022-05-05,대전시,LNG,0
2022-05-05,부산시,LNG,30652
2022-05-05,부산시,석탄,72
2022-05-05,서울시,LNG,7250
2022-05-05,세종시,LNG,11331
2022-05-05,울산시,LNG,23682
2022-05-05,인천시,LNG,50990
2022-05-05,인천시,석탄,73769
2022-05-05,전라남도,LNG,36422
2022-05-05,전라남도,석탄,9016
2022-05-05,전라북도,LNG,0
2022-05-05,전라북도,석탄,9567
2022-05-05,전라북도,유류,246
2022-05-05,제주도,LNG,2240
2022-05-05,제주도,유류,67
2022-05-05,충청남도,LNG,23497
2022-05-05,충청남도,석탄,145088
2022-05-05,충청남도,유류,0
2022-05-05,충청북도,유류,0
2022-05-06,강원도,LNG,3522
2022-05-06,강원도,석탄,33591
2022-05-06,경기도,LNG,192836
2022-05-06,경기도,석탄,1155
2022-05-06,경기도,유류,0
2022-05-06,경상남도,석탄,81412
2022-05-06,경상남도,유류,220
2022-05-06,경상북도,LNG,5730
2022-05-06,경상북도,석탄,2506
2022-05-06,광주시,LNG,858
2022-05-06,대구시,LNG,5381
2022-05-06,대구시,석탄,0
2022-05-06,대구시,유류,0
2022-05-06,대전시,LNG,0
2022-05-06,부산시,LNG,35967
2022-05-06,부산시,석탄,59
2022-05-06,서울시,LNG,383
2022-05-06,세종시,LNG,10383
2022-05-06,울산시,LNG,24988
2022-05-06,인천시,LNG,56054
2022-05-06,인천시,석탄,71557
2022-05-06,전라남도,LNG,33938
2022-05-06,전라남도,석탄,8214
2022-05-06,전라북도,LNG,0
2022-05-06,전라북도,석탄,9539
2022-05-06,전라북도,유류,251
2022-05-06,제주도,LNG,2017
2022-05-06,제주도,유류,383
2022-05-06,충청남도,LNG,23420
2022-05-06,충청남도,석탄,200280
2022-05-06,충청남도,유류,0
2022-05-06,충청북도,유류,0
2022-05-07,강원도,LNG,3512
2022-05-07,강원도,석탄,30032
2022-05-07,경기도,LNG,183672
2022-05-07,경기도,석탄,738
2022-05-07,경기도,유류,0
2022-05-07,경상남도,석탄,63225
2022-05-07,경상남도,유류,183
2022-05-07,경상북도,LNG,7260
2022-05-07,경상북도,석탄,2519
2022-05-07,광주시,LNG,1128
2022-05-07,대구시,LNG,0
2022-05-07,대구시,석탄,0
2022-05-07,대구시,유류,0
2022-05-07,대전시,LNG,0
2022-05-07,부산시,LNG,34032
2022-05-07,부산시,석탄,0
2022-05-07,서울시,LNG,1994
2022-05-07,세종시,LNG,0
2022-05-07,울산시,LNG,22300
2022-05-07,인천시,LNG,69334
2022-05-07,인천시,석탄,48499
2022-05-07,전라남도,LNG,37425
2022-05-07,전라남도,석탄,7770
2022-05-07,전라북도,LNG,0
2022-05-07,전라북도,석탄,8971
2022-05-07,전라북도,유류,268
2022-05-07,제주도,LNG,2014
2022-05-07,제주도,유류,356
2022-05-07,충청남도,LNG,23495
2022-05-07,충청남도,석탄,148146
2022-05-07,충청남도,유류,0
2022-05-07,충청북도,유류,0
2022-05-08,강원도,LNG,1
2022-05-08,강원도,석탄,33314
2022-05-08,경기도,LNG,172744
2022-05-08,경기도,석탄,699
2022-05-08,경기도,유류,0
2022-05-08,경상남도,석탄,65225
2022-05-08,경상남도,유류,142
2022-05-08,경상북도,LNG,5736
2022-05-08,경상북도,석탄,2541
2022-05-08,광주시,LNG,0
2022-05-08,대구시,LNG,0
2022-05-08,대구시,석탄,0
2022-05-08,대구시,유류,0
2022-05-08,대전시,LNG,678
2022-05-08,부산시,LNG,26438
2022-05-08,부산시,석탄,0
2022-05-08,서울시,LNG,255
2022-05-08,세종시,LNG,0
2022-05-08,울산시,LNG,20611
2022-05-08,인천시,LNG,45545
2022-05-08,인천시,석탄,54321
2022-05-08,전라남도,LNG,36611
2022-05-08,전라남도,석탄,6214
2022-05-08,전라북도,LNG,0
2022-05-08,전라북도,석탄,8857
2022-05-08,전라북도,유류,263
2022-05-08,제주도,LNG,2222
2022-05-08,제주도,유류,622
2022-05-08,충청남도,LNG,17275
2022-05-08,충청남도,석탄,134815
2022-05-08,충청남도,유류,0
2022-05-08,충청북도,유류,0
2022-05-09,강원도,LNG,2345
2022-05-09,강원도,석탄,47508
2022-05-09,경기도,LNG,178031
2022-05-09,경기도,석탄,1291
2022-05-09,경기도,유류,0
2022-05-09,경상남도,석탄,113978
2022-05-09,경상남도,유류,154
2022-05-09,경상북도,LNG,5907
2022-05-09,경상북도,석탄,2536
2022-05-09,광주시,LNG,668
2022-05-09,대구시,LNG,0
2022-05-09,대구시,석탄,7
2022-05-09,대구시,유류,0
2022-05-09,대전시,LNG,0
2022-05-09,부산시,LNG,29593
2022-05-09,부산시,석탄,72
2022-05-09,서울시,LNG,4649
2022-05-09,세종시,LNG,0
2022-05-09,울산시,LNG,22796
2022-05-09,인천시,LNG,77644
2022-05-09,인천시,석탄,55418
2022-05-09,전라남도,LNG,37989
2022-05-09,전라남도,석탄,6222
2022-05-09,전라북도,LNG,0
2022-05-09,전라북도,석탄,8816
2022-05-09,전라북도,유류,259
2022-05-09,제주도,LNG,1953
2022-05-09,제주도,유류,460
2022-05-09,충청남도,LNG,23980
2022-05-09,충청남도,석탄,195091
2022-05-09,충청남도,유류,0
2022-05-09,충청북도,유류,0
2022-05-10,강원도,LNG,2970
2022-05-10,강원도,석탄,50955
2022-05-10,경기도,LNG,192203
2022-05-10,경기도,석탄,1399
2022-05-10,경기도,유류,0
2022-05-10,경상남도,석탄,118530
2022-05-10,경상남도,유류,202
2022-05-10,경상북도,LNG,5954
2022-05-10,경상북도,석탄,2532
2022-05-10,광주시,LNG,352
2022-05-10,대구시,LNG,0
2022-05-10,대구시,석탄,1
2022-05-10,대구시,유류,0
2022-05-10,대전시,LNG,0
2022-05-10,부산시,LNG,30308
2022-05-10,부산시,석탄,105
2022-05-10,서울시,LNG,7668
2022-05-10,세종시,LNG,0
2022-05-10,울산시,LNG,21054
2022-05-10,인천시,LNG,88793
2022-05-10,인천시,석탄,55320
2022-05-10,전라남도,LNG,39026
2022-05-10,전라남도,석탄,6123
2022-05-10,전라북도,LNG,0
2022-05-10,전라북도,석탄,8873
2022-05-10,전라북도,유류,255
2022-05-10,제주도,LNG,2420
2022-05-10,제주도,유류,663
2022-05-10,충청남도,LNG,23236
2022-05-10,충청남도,석탄,203259
2022-05-10,충청남도,유류,0
2022-05-10,충청북도,유류,262
2022-05-11,강원도,LNG,2070
2022-05-11,강원도,석탄,52432
2022-05-11,경기도,LNG,199469
2022-05-11,경기도,석탄,1396
2022-05-11,경기도,유류,0
2022-05-11,경상남도,석탄,119660
2022-05-11,경상남도,유류,202
2022-05-11,경상북도,LNG,5930
2022-05-11,경상북도,석탄,2515
2022-05-11,광주시,LNG,1283
2022-05-11,대구시,LNG,5347
2022-05-11,대구시,석탄,0
2022-05-11,대구시,유류,0
2022-05-11,대전시,LNG,638
2022-05-11,부산시,LNG,33474
2022-05-11,부산시,석탄,110
2022-05-11,서울시,LNG,7868
2022-05-11,세종시,LNG,0
2022-05-11,울산시,LNG,20646
2022-05-11,인천시,LNG,86492
2022-05-11,인천시,석탄,54836
2022-05-11,전라남도,LNG,37584
2022-05-11,전라남도,석탄,6386
2022-05-11,전라북도,LNG,0
2022-05-11,전라북도,석탄,8871
2022-05-11,전라북도,유류,254
2022-05-11,제주도,LNG,3323
2022-05-11,제주도,유류,861
2022-05-11,충청남도,LNG,24841
2022-05-11,충청남도,석탄,209967
2022-05-11,충청남도,유류,0
2022-05-11,충청북도,유류,127
2022-05-12,강원도,LNG,0
2022-05-12,강원도,석탄,53255
2022-05-12,경기도,LNG,213917
2022-05-12,경기도,석탄,1305
2022-05-12,경기도,유류,0
2022-05-12,경상남도,석탄,141732
2022-05-12,경상남도,유류,184
2022-05-12,경상북도,LNG,6963
2022-05-12,경상북도,석탄,2492
2022-05-12,광주시,LNG,1254
2022-05-12,대구시,LNG,7473
2022-05-12,대구시,석탄,0
2022-05-12,대구시,유류,0
2022-05-12,대전시,LNG,0
2022-05-12,부산시,LNG,25251
2022-05-12,부산시,석탄,109
2022-05-12,서울시,LNG,7835
2022-05-12,세종시,LNG,0
2022-05-12,울산시,LNG,25227
2022-05-12,인천시,LNG,85993
2022-05-12,인천시,석탄,55021
2022-05-12,전라남도,LNG,33865
2022-05-12,전라남도,석탄,6536
2022-05-12,전라북도,LNG,0
2022-05-12,전라북도,석탄,8893
2022-05-12,전라북도,유류,256
2022-05-12,제주도,LNG,3014
2022-05-12,제주도,유류,677
2022-05-12,충청남도,LNG,27701
2022-05-12,충청남도,석탄,208504
2022-05-12,충청남도,유류,0
2022-05-12,충청북도,유류,0
2022-05-13,강원도,LNG,0
2022-05-13,강원도,석탄,53287
2022-05-13,경기도,LNG,214441
2022-05-13,경기도,석탄,1364
2022-05-13,경기도,유류,0
2022-05-13,경상남도,석탄,142834
2022-05-13,경상남도,유류,228
2022-05-13,경상북도,LNG,7387
2022-05-13,경상북도,석탄,2504
2022-05-13,광주시,LNG,547
2022-05-13,대구시,LNG,7765
2022-05-13,대구시,석탄,0
2022-05-13,대구시,유류,0
2022-05-13,대전시,LNG,0
2022-05-13,부산시,LNG,23584
2022-05-13,부산시,석탄,72
2022-05-13,서울시,LNG,7944
2022-05-13,세종시,LNG,6106
2022-05-13,울산시,LNG,23386
2022-05-13,인천시,LNG,87844
2022-05-13,인천시,석탄,55260
2022-05-13,전라남도,LNG,34146
2022-05-13,전라남도,석탄,6561
2022-05-13,전라북도,LNG,0
2022-05-13,전라북도,석탄,9069
2022-05-13,전라북도,유류,262
2022-05-13,제주도,LNG,2977
2022-05-13,제주도,유류,622
2022-05-13,충청남도,LNG,26360
2022-05-13,충청남도,석탄,213364
2022-05-13,충청남도,유류,0
2022-05-13,충청북도,유류,281
2022-05-14,강원도,LNG,2003
2022-05-14,강원도,석탄,42281
2022-05-14,경기도,LNG,183191
2022-05-14,경기도,석탄,1016
2022-05-14,경기도,유류,0
2022-05-14,경상남도,석탄,78288
2022-05-14,경상남도,유류,209
2022-05-14,경상북도,LNG,4794
2022-05-14,경상북도,석탄,2537
2022-05-14,광주시,LNG,386
2022-05-14,대구시,LNG,5590
2022-05-14,대구시,석탄,0
2022-05-14,대구시,유류,0
2022-05-14,대전시,LNG,0
2022-05-14,부산시,LNG,18911
2022-05-14,부산시,석탄,3
2022-05-14,서울시,LNG,7818
2022-05-14,세종시,LNG,11336
2022-05-14,울산시,LNG,17763
2022-05-14,인천시,LNG,45742
2022-05-14,인천시,석탄,48358
2022-05-14,전라남도,LNG,27913
2022-05-14,전라남도,석탄,6600
2022-05-14,전라북도,LNG,0
2022-05-14,전라북도,석탄,8905
2022-05-14,전라북도,유류,281
2022-05-14,제주도,LNG,2002
2022-05-14,제주도,유류,204
2022-05-14,충청남도,LNG,20613
2022-05-14,충청남도,석탄,139890
2022-05-14,충청남도,유류,0
2022-05-14,충청북도,유류,0
2022-05-15,강원도,LNG,0
2022-05-15,강원도,석탄,41011
2022-05-15,경기도,LNG,146349
2022-05-15,경기도,석탄,692
2022-05-15,경기도,유류,0
2022-05-15,경상남도,석탄,61832
2022-05-15,경상남도,유류,137
2022-05-15,경상북도,LNG,3852
2022-05-15,경상북도,석탄,2519
2022-05-15,광주시,LNG,0
2022-05-15,대구시,LNG,4441
2022-05-15,대구시,석탄,0
2022-05-15,대구시,유류,0
2022-05-15,대전시,LNG,165
2022-05-15,부산시,LNG,18981
2022-05-15,부산시,석탄,0
2022-05-15,서울시,LNG,8006
2022-05-15,세종시,LNG,10683
2022-05-15,울산시,LNG,15465
2022-05-15,인천시,LNG,40756
2022-05-15,인천시,석탄,53221
2022-05-15,전라남도,LNG,19830
2022-05-15,전라남도,석탄,6542
2022-05-15,전라북도,LNG,0
2022-05-15,전라북도,석탄,8588
2022-05-15,전라북도,유류,279
2022-05-15,제주도,LNG,1978
2022-05-15,제주도,유류,204
2022-05-15,충청남도,LNG,22539
2022-05-15,충청남도,석탄,128176
2022-05-15,충청남도,유류,0
2022-05-15,충청북도,유류,0
2022-05-16,강원도,LNG,3279
2022-05-16,강원도,석탄,45553
2022-05-16,경기도,LNG,177704
2022-05-16,경기도,석탄,1199
2022-05-16,경기도,유류,0
2022-05-16,경상남도,석탄,101956
2022-05-16,경상남도,유류,129
2022-05-16,경상북도,LNG,4796
2022-05-16,경상북도,석탄,2501
2022-05-16,광주시,LNG,822
2022-05-16,대구시,LNG,5678
2022-05-16,대구시,석탄,4
2022-05-16,대구시,유류,0
2022-05-16,대전시,LNG,596
2022-05-16,부산시,LNG,24587
2022-05-16,부산시,석탄,84
2022-05-16,서울시,LNG,7660
2022-05-16,세종시,LNG,10991
2022-05-16,울산시,LNG,19242
2022-05-16,인천시,LNG,64628
2022-05-16,인천시,석탄,55329
2022-05-16,전라남도,LNG,24078
2022-05-16,전라남도,석탄,6437
2022-05-16,전라북도,LNG,0
2022-05-16,전라북도,석탄,10380
2022-05-16,전라북도,유류,269
2022-05-16,제주도,LNG,1756
2022-05-16,제주도,유류,506
2022-05-16,충청남도,LNG,30421
2022-05-16,충청남도,석탄,188445
2022-05-16,충청남도,유류,0
2022-05-16,충청북도,유류,0
2022-05-17,강원도,LNG,7373
2022-05-17,강원도,석탄,28283
2022-05-17,경기도,LNG,191989
2022-05-17,경기도,석탄,1000
2022-05-17,경기도,유류,0
2022-05-17,경상남도,석탄,127125
2022-05-17,경상남도,유류,198
2022-05-17,경상북도,LNG,5424
2022-05-17,경상북도,석탄,2476
2022-05-17,광주시,LNG,555
2022-05-17,대구시,LNG,5849
2022-05-17,대구시,석탄,1
2022-05-17,대구시,유류,0
2022-05-17,대전시,LNG,0
2022-05-17,부산시,LNG,30945
2022-05-17,부산시,석탄,48
2022-05-17,서울시,LNG,7935
2022-05-17,세종시,LNG,11818
2022-05-17,울산시,LNG,21609
2022-05-17,인천시,LNG,87609
2022-05-17,인천시,석탄,55321
2022-05-17,전라남도,LNG,24008
2022-05-17,전라남도,석탄,6259
2022-05-17,전라북도,LNG,0
2022-05-17,전라북도,석탄,9108
2022-05-17,전라북도,유류,256
2022-05-17,제주도,LNG,1382
2022-05-17,제주도,유류,479
2022-05-17,충청남도,LNG,31729
2022-05-17,충청남도,석탄,205323
2022-05-17,충청남도,유류,1309
2022-05-17,충청북도,유류,0
2022-05-18,강원도,LNG,8189
2022-05-18,강원도,석탄,28228
2022-05-18,경기도,LNG,193145
2022-05-18,경기도,석탄,185
2022-05-18,경기도,유류,0
2022-05-18,경상남도,석탄,133852
2022-05-18,경상남도,유류,234
2022-05-18,경상북도,LNG,6995
2022-05-18,경상북도,석탄,2497
2022-05-18,광주시,LNG,649
2022-05-18,대구시,LNG,6070
2022-05-18,대구시,석탄,1
2022-05-18,대구시,유류,0
2022-05-18,대전시,LNG,92
2022-05-18,부산시,LNG,37865
2022-05-18,부산시,석탄,0
2022-05-18,서울시,LNG,7826
2022-05-18,세종시,LNG,11628
2022-05-18,울산시,LNG,23444
2022-05-18,인천시,LNG,92697
2022-05-18,인천시,석탄,55582
2022-05-18,전라남도,LNG,23827
2022-05-18,전라남도,석탄,6206
2022-05-18,전라북도,LNG,0
2022-05-18,전라북도,석탄,8862
2022-05-18,전라북도,유류,258
2022-05-18,제주도,LNG,1332
2022-05-18,제주도,유류,568
2022-05-18,충청남도,LNG,30768
2022-05-18,충청남도,석탄,199301
2022-05-18,충청남도,유류,1558
2022-05-18,충청북도,유류,0
2022-05-19,강원도,LNG,11123
2022-05-19,강원도,석탄,28055
2022-05-19,경기도,LNG,194351
2022-05-19,경기도,석탄,183
2022-05-19,경기도,유류,0
2022-05-19,경상남도,석탄,134050
2022-05-19,경상남도,유류,236
2022-05-19,경상북도,LNG,6921
2022-05-19,경상북도,석탄,2506
2022-05-19,광주시,LNG,500
2022-05-19,대구시,LNG,7374
2022-05-19,대구시,석탄,0
2022-05-19,대구시,유류,0
2022-05-19,대전시,LNG,66
2022-05-19,부산시,LNG,35931
2022-05-19,부산시,석탄,0
2022-05-19,서울시,LNG,7763
2022-05-19,세종시,LNG,11432
2022-05-19,울산시,LNG,23771
2022-05-19,인천시,LNG,91773
2022-05-19,인천시,석탄,55497
2022-05-19,전라남도,LNG,23827
2022-05-19,전라남도,석탄,6226
2022-05-19,전라북도,LNG,0
2022-05-19,전라북도,석탄,8749
2022-05-19,전라북도,유류,262
2022-05-19,제주도,LNG,1575
2022-05-19,제주도,유류,624
2022-05-19,충청남도,LNG,30641
2022-05-19,충청남도,석탄,209461
2022-05-19,충청남도,유류,1149
2022-05-19,충청북도,유류,0
2022-05-20,강원도,LNG,8827
2022-05-20,강원도,석탄,27392
2022-05-20,경기도,LNG,181315
2022-05-20,경기도,석탄,180
2022-05-20,경기도,유류,0
2022-05-20,경상남도,석탄,123618
2022-05-20,경상남도,유류,188
2022-05-20,경상북도,LNG,6570
2022-05-20,경상북도,석탄,2484
2022-05-20,광주시,LNG,51
2022-05-20,대구시,LNG,6999
2022-05-20,대구시,석탄,0
2022-05-20,대구시,유류,0
2022-05-20,대전시,LNG,408
2022-05-20,부산시,LNG,37716
2022-05-20,부산시,석탄,12
2022-05-20,서울시,LNG,7528
2022-05-20,세종시,LNG,11538
2022-05-20,울산시,LNG,24963
2022-05-20,인천시,LNG,88834
2022-05-20,인천시,석탄,60643
2022-05-20,전라남도,LNG,23504
2022-05-20,전라남도,석탄,6414
2022-05-20,전라북도,LNG,0
2022-05-20,전라북도,석탄,8963
2022-05-20,전라북도,유류,268
2022-05-20,제주도,LNG,1804
